Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
168018,B001AHL6CI,A2IR7IIYUCBLT2,WV Granny,1,1,5,1234396800,Outstanding chips,These chips are great. Finding them here on Amazon resolves the only problem I ever had with them....finding them.
48352,B006H34CUS,A2BL5IVDAQZHJ1,Southern Angel,0,0,5,1344556800,Healthy and a snack I have to hide,I received the Quaker Banana Nut Bread Flavor from Influenster. I should have asked for several. Before I could say a word my kids had pilfered it and it was GONE!! Then they came back asking if I had anymore. If my kids eat it I will buy it. Plus it is a product I can trust to be safe and healthy for my kids. Definitely on my grocery list.
53784,B0016687FW,A163RXRR4RR00A,maxamillion,3,4,5,1218412800,great taste,this is an ideal bar for someone that wants the taste of a nutty candybar but with 30grams of protein! Tastes like a Payday. High fat and sugar content are the downsides though.
136921,B001M0501Q,A1I1RIZW4MX7XB,"""J Smith """"Army Cock""""""",0,0,5,1290038400,Tastes Like Berries,As a Raspberry lover I searched for a filler to fill my Raspberry craving for a long time as a kid. Almost all raspberry labeled candy out there tastes nothing like Raspberries. This is the one. You can taste the natural Raspberry flavoring in the candy. These have been a favorite since I was a kid and still are.
7356,B000EDG4TE,A18A9JKPZH2HO7,Texas Mom,2,2,5,1290902400,I almost didn't order....,because these are more expensive than some of the other brands. I decided to order since they had great reviews and are a product of the USA. I'm sure glad I did because these are delicious! My whole family likes them straight out of the package. We've not yet taken the time to roast them.
127202,B005ELQ4J6,AVEDXBPWZSB52,JennyfromTomball,1,1,3,1310083200,somewhat useful,There's nothing special about this board.  I don't find it any more useful than a regular chopping board.  I do use it but don't find it necessary to use with my baby food maker.
51666,B0002PHEU2,A23MD057E4XEGN,"""Ryan """"sconehole""""""",1,1,4,1274227200,Wonderful,It's getting harder to find pure cinnamon oil but thats exactly what I received. No artificial ingredients. Thanks!!!
112899,B000LKXBL4,A926YP1BSD72Y,Shopper11,0,0,5,1321747200,Best gluten-free dairy-free chips,These are my favorite gluten-free dairy-free flavored chips.  Many other salt and vinegar chips contain dairy so it's nice to find ones that I can eat.  The vinegar flavor is really intense and good.
69939,B00375LBPS,ABW688RH6XGVW,"""Lisa """"Cooking fool""""""",1,1,5,1277683200,Can't tell this chocolate is sugar-free,I bought this chocolate so I could dip fruit in it for my husband (who's diabetic).  This is the best sugar-free dark chocolate for melting that I've found.  I plan to stock up on it!
148342,B0053ZRDDE,A1TEOVZ7WNRC7J,Pruven,2,2,1,1324339200,awful,the other reviewer is 100% on the nose. From the second I opened the box. The smell was awful. It didn't even get to the bowl. I grabbed some and ate it....bad idea. Quickly opened a box of cocoa pebbles.
107457,B001NH3YQG,A4ZFB125AR0GK,Teas Etc,9,9,5,1247529600,Pu'erh Tuo Cha From Teas Etc,"""<span class=""""tiny""""> Length:: 4:34 Mins<br /><br /></span>"""
71326,B007RTR9E2,A3FY3H6F4249E0,Kathy W,1,1,5,1340582400,Soft and Silky,This stuff is so nice.  It has a smoothness that reminds me of a high-quality hand lotion.  It feels so good on the scalp and it seems like you use less than most other conditioners.  The shampoo is also smooth and silky.  What a great combo!
1667,B001RVFDOO,AQ8NLG9VNFMUD,Terri K. Smith,0,0,5,1296086400,Yummy!,I received my box of assorted Popchips a few days ago to support my Weight Watcher meal plan.  I absolutely love them and find that they fit in with my plan.  Without hesitation I recommend all varieties of these chips.  What a great idea!!!
150729,B000O7Z71G,A3A968FR6DBV1P,Douglas Lambert,0,0,5,1238112000,Chai Tea,This Chai Tea tastes so identical to Starbucks made by the bartista. I will continue to buy this for my Tassimo as it tastes the same to me as the Starbucks version
131493,B000CQY378,A393F381MA82AY,Macro chef,6,7,5,1175558400,Crunchy with fiber,Spelt pretzels with fiber are hard to come by.  Organic to boot!  My family used to eat Vita Spelt until I realized there was no fiber in them and they weren't organic.  Much cheaper on Amazon than in Whole Foods.
136142,B002HFW8N8,ARFW5OX658FE4,Patricia Walker,0,0,5,1337644800,Tea,Purchased this tea because of recommendation. Product arrived well packaged and quickly. I am very pleased with this product and will purchase it again.
4160,B004391DK0,A1OG3Z8E8ODUWC,tmhm72,0,0,5,1344556800,Awsome,This is a very versital product!!!! Love it. My husband must eat gluten free and my kids prefer pancakes made with this!
33726,B000CONMBS,A2TCZULXHQ80TG,"""B. McArdle """"MCARDLE""""""",0,0,5,1258761600,Pirates Booty Rules!!!,Pirates Booty tastes very good. It is kind of healthy for you because they make the booty out of rice. They pop the rice so thier puffy and crunchy and then add white chedder. Pirates booty is a good snack to eat and comes in different sized packages. It's awesome!!!
143628,B005Y111BW,AXZSNXWLMZROK,JH,2,3,5,1331596800,South Beach Snack Bar,These bars are so delicious.  They are light but at the same time satisfying.  I would just as soon have one of these as a candy bar.
186083,B002PTSJ1Q,A9X4THEY3SCR9,jhuber662003,0,1,5,1304294400,Nice Product,You get enough in each package to make a good size cup of drink.  It is consistent in its flavor and the amount you get in each packet.  I have purchased it a couple of times.
133607,B0029J6KAY,A1ZXVGSLA7VJRF,Louisa A. Zullo,0,1,5,1292889600,Couldn't find them anywhere,I needed the fun size for a centerpiece I was making.  None of the stores carried them because it was December and they only seem to carry them for Halloween.  Glad I found them on Amazon.  Quick response!  Thanks.
125905,B002GWFB40,A5S76GQQHVB5D,"""Judy Warner """"Judy""""""",0,0,5,1315785600,Good coffee flavor,Very good coffee beans. Good flavor with all the various types. Would purchase again. The price was right. The smaller packages were also good to keep beans fresh.
177960,B000HCJ764,A1I0EXQD49LPFA,jsparks,0,0,5,1337731200,Trixie Loved It!,All gone! Trixie really loved it and we would purchase this product again. The price was a bit high for a bone that lasted no time at all but she is worth it!
19526,B000084ETV,A22GBSNWBT6ULW,"""Kent A. Spies """"Light Worker""""""",0,0,5,1347148800,All of our dogs love this,I came across Canidae when we adopted a 3 week puppy whose mother had transitioned.  We didn't know how to care for him properly so we went to the local pet store and they said Canidae was the food to use and to use it throughout his life.  We simply wet the food for the first few weeks before going completely dry and he has loved it throughout.  We also feed it to our 65 pound Goldendoodle and he loves it as well.  Definitely a great find.
9122,B006N3IG4K,A3GN7BRTTCMOMM,Kika,0,0,5,1331596800,Ahhhh...,This coffee is so smoothe.  I brew my morning cup with the medium cup size and it is delicious. It is a little weak on the large cup size setting.
37407,B000FBO9LK,A1SB8CXAUIKT8X,Rex N. Mills,3,3,5,1184544000,Very Good!,Great texture and balance of sweet to butter is just about right. Adults and kids both love them. Recommended
143433,B0007A0AQM,A1T3Y465T2HG65,TG,0,0,5,1295654400,Great for training,Both my dogs love these and they are the perfect size for training.  Amazon has the best price on the 1 lb. bag.
171017,B001BM395E,AL9AIKY39N66E,"""Nancy Sherwood """"Nancie Quinton""""""",1,1,5,1305590400,Great for moms on the go,I'm not the one who eats these so I can't give the best review but my son gobbles them up so I'll take that as a 5 star rating from him and I give it 5 stars since I know it's organic and I don't have to worry about what he's eating.  Now if I were to review his vegetables I might have to deduct a star for him but that's just because he doesn't seem to care for peas much.
29722,B000GFYRIA,A2KQT4D0OZR569,L. Staley,2,3,5,1244678400,"""A great tasting """"dessert tea""""""",I love this tea.  Vanilla flavors are some of my favorite type of tea and this one is my favorite of those.  The vanilla and caramel flavors blend really well.
60084,B002WFZC6I,A2K72ZF2YXGJBJ,"""Roxalane """"Carol""""""",4,4,5,1275004800,Soft brown rice,This brown rice is quick to cook and similar to white rice in texture. It's more expensive but worth it for the nutritional value.
4200,B004391DK0,AS1IXUZGKKXOP,"""BrazilianMom """"BrazilianMom""""""",0,0,5,1323043200,Cheapest Place is Amazon!,I have this on auto ship because I use it so much. I have gone to every grocery in AZ and the cheapest place is Amazon! This is a great product and whatever you make using this flour will taste great. My son has Celiac and is allergic to gluten. I have tried every pancake mix and this one is the one I settled for!
121238,B0026RHUPI,A2DX0C5GA99509,"""Mother Fitness """"mom""""""",1,3,1,1259712000,Best without enflora,the last reviewer was spot on... i was going to write just about the same thing
177853,B0041FJCJ0,AIXY5CI3Y9KTF,"""Butch Wonders """"BW""""""",1,1,5,1302998400,AWESOME coffee!,SO great that I can buy this on Amazon now!  I love Raven's Brew coffee!!  I'm switching from whole bean Peet's to this.
16493,B000E8Y5CM,A2AG7DL6M6JUA8,J. Wilhelm,0,0,5,1343174400,great tasting iced tea,We tried the tea hot and really liked the taste.<br />So we tried it as iced tea and it comes out great in the iced tea maker using 3 bags per pitcher.<br />My previous favorite was Stash peach black tea and I usually don't like the peach teas that are not from black tea.<br />Stash is still a close 2nd.
41592,B000GB7RV8,AU9US4F8HEIEX,Avid Fan,0,0,5,1314057600,Delicious & Nutritious,I am so happy I purchased this. I put it in my morning green smoothies in addition to drinking throughout the day. I prefer the taste over regular bagged green tea. We also use ut to make home made mochi.
148531,B003JA5KLM,A2JEYFBK6CCWRF,Caffiene4me,0,0,5,1335571200,Green Mountain Nantucket is the best.,I would recommend this coffee to anyone who like a smooth medium roast. I find that the flavor is rich but not bitter...so satisfying!
2349,B002R6X1K6,A3N4KW967ZFLKM,"""J. A. Scull """"artist""""""",0,0,4,1300320000,Pretty Good Dough,My husband does not like whole wheat anything but he liked this pizza dough. It was very simple to make and spread on our pizza stone. We put Rossi Pizza sauce and mozzarella cheese on and it was great!
157934,B00032B982,ARJ7QQD05JT3M,"""Dianne Smith """"encyclopedia reader""""""",1,1,5,1283558400,Better than the rest.,I discovered this product years ago in the grocery store. Glad I found a place to purchase it again! I used it in place of powdered fake creamers in my coffee and tea. I also used it when I ran out of fresh milk. Makes great hot cocoa too. Way better than regular powdered milk and those coffee creamers!
109924,B007PA30ZU,A1FQSVI2WVV5W5,JLF,0,0,5,1319760000,Great tasting coffee,"""This is by far the best tasting k-cup coffee in the """"extra bold"""" category.  Rich taste and not bitter.  I only wish it cost a bit less."""
15641,B000255OIG,A37IG6KAHNLQAX,IG's,0,0,5,1325203200,Stewart's Pro-Treats,Our dogs love these treats - last a long time - light and easy to give our dogs.  Amazon has the best price for these treats - will always have them in our house!
81512,B001EQ4RBM,A2DPCHKF3M6BF2,jax,0,0,5,1214611200,good stuff,these are the best flavor - very nice lime/chile taste goes great with the almonds. i agree with ms.cox!
110033,B007PA30ZU,A2IY4037YTHSX1,P. Bullock,2,2,5,1322438400,Delicious!,Received as promised. This coffee is an unusual departure from the Keurig-oriented standards. A Flavor you can actually taste - the right combination of quality beans and proper roasting make this selection a winner in our house... I'll be looking for more of these...!
7703,B001E5DZTS,A3TL80QEGJ4WM,Anne Keenan,2,2,5,1199750400,great stuff!,we have been using this stuff for our baby for three years and she loves it.
51900,B000V4RTZ4,A2IPAIZLIFS4T1,Edna Hernandez,0,0,5,1330128000,happy kitty!,My cat is not particularly fond of treats but he loves these! And I feel great about giving him something so wholesome
60873,B001E5E05G,AB39SPGO6B4KO,Coloradodoc,0,1,5,1213315200,Great tasting cereal and maybe even some weight loss,This Kashi cereal is excellent.  Many flavors and textures that don't compete.  Trusty banana really makes this cereal stand out.  Seems to have helped us lose some weight as well.
40596,B00020HHRW,A2E3TRWY14IQBL,Pen Name,1,1,5,1346457600,amazing!....,I purchased this item a month ago and i drink a cup morning and night. I love it! I drink it with clover honey...
115771,B000EFHST2,A6YHZVJVVCBHG,J. Johnson,0,0,5,1254355200,Very deliciouis hamburger helper,This is my favorite of all the hamburger helpers.  It taste more like homemade than any of the others.  It is very cheesy and the potatoes taste pretty fresh.
